school,department,raw_name,norm_name,slu_url,is_madrid,is_emeritus,bio_h1,degree
School of Science and Engineering,Aviation Science,"Stephen Belt, Ph.D.",stephen belt,https://www.slu.edu/science-and-engineering/academics/parks-aviation-science/faculty/belt-stephen.php,False,False,,Ph.D.
School of Science and Engineering,Aviation Science,"Luigi Raphael Dy, Ph.D.",luigi raphael dy,https://www.slu.edu/science-and-engineering/academics/parks-aviation-science/faculty/dy-luigi.php,False,False,,Ph.D.
School of Science and Engineering,Aviation Science,Stephen Magoc,stephen magoc,https://www.slu.edu/science-and-engineering/academics/parks-aviation-science/faculty/magoc-stephen.php,False,False,"Stephen Magoc, MBA",
School of Science and Engineering,Aviation Science,"Gajapriya Tamilselvan, Ph.D.",gajapriya tamilselvan,https://www.slu.edu/science-and-engineering/academics/parks-aviation-science/faculty/tamilselvan-gajapriya.php,False,False,,Ph.D.
School of Science and Engineering,Aviation Science,Jack Schwarz,jack schwarz,https://www.slu.edu/science-and-engineering/academics/parks-aviation-science/faculty/schwarz-jack.php,False,False,Jack Schwarz,
School of Science and Engineering,Aviation Science,Ryan Boyer,ryan boyer,https://www.slu.edu/science-and-engineering/academics/parks-aviation-science/faculty/boyer-ryan.php,False,False,"Ryan Boyer, MBA",
School of Science and Engineering,Aviation Science,David Chilenski,david chilenski,https://www.slu.edu/science-and-engineering/academics/parks-aviation-science/faculty/chilenski-david.php,False,False,David Chilenski,
School of Science and Engineering,Aviation Science,Donny Schmidt,donny schmidt,https://www.slu.edu/science-and-engineering/academics/parks-aviation-science/faculty/schmidt-donny.php,False,False,Donny Schmidt,
School of Science and Engineering,Biomedical Engineering,"Gary Bledsoe, Ph.D.",gary bledsoe,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/bledsoe-gary.php,False,False,,Ph.D.
School of Science and Engineering,Biomedical Engineering,"Silviya Zustiak, Ph.D.",silviya zustiak,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/zustiak-silviya.php,False,False,,Ph.D.
School of Science and Engineering,Biomedical Engineering,"Natasha Case, Ph.D.",natasha case,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/case-natasha.php,False,False,,Ph.D.
School of Science and Engineering,Biomedical Engineering,"Marta Cooperstein, Ph.D.",marta cooperstein,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/cooperstein-marta.php,False,False,,Ph.D.
School of Science and Engineering,Biomedical Engineering,"Yan Gai, Ph.D.",yan gai,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/gai-yan.php,False,False,,Ph.D.
School of Science and Engineering,Biomedical Engineering,"Koyal Garg, Ph.D.",koyal garg,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/garg-koyal.php,False,False,,Ph.D.
School of Science and Engineering,Biomedical Engineering,"Alex Reiter, Ph.D.",alex reiter,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/reiter-alex.php,False,False,,Ph.D.
School of Science and Engineering,Biomedical Engineering,"Scott Sell, Ph.D.",scott sell,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/sell-scott.php,False,False,,Ph.D.
School of Science and Engineering,Biomedical Engineering,Jenna Gorlewicz - Mechanical,jenna gorlewicz - mechanical,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/gorlewicz-jenna.php,False,False,"Jenna Gorlewicz, Ph.D.",Ph.D.
School of Science and Engineering,Biomedical Engineering,Irma Kuljanishvili - Physics,ir kuljanishvili - physics,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/kuljanishvili-irma.php,False,False,"Irma Kuljanishvili, Ph.D.",Ph.D.
School of Science and Engineering,Biomedical Engineering,"Andrew Hall, D.Sc.",andrew hall d sc,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/hall-andrew.php,False,True,"Andrew Hall, D.Sc.",
School of Science and Engineering,Chemistry,"Alexei Demchenko, Ph.D.",alexei demchenko,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/alexei-demchenko.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Asmira Alagic, Ph.D.",asmira alagic,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/asmira-alagic.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Christopher Arnatt, Ph.D.",christopher arnatt,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/christopher-arnatt.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Dana A. Baum, Ph.D.",dana a baum,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/dana-baum.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Paul J. Bracher, Ph.D.",paul j bracher,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/paul-bracher.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Steven Buckner, Ph.D.",steven buckner,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/steven-buckner.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Sara Drenkhahn-Weinaug, Ph.D.",sara drenkhahn-weinaug,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/sara-drenkhahn-weinaug.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"James L. Edwards, Ph.D.",james l edwards,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/james-edwards.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Michael Hankins, Ph.D.",michael hankins,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/michael-hankins.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Paul A. Jelliss, Ph.D.",paul a jelliss,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/paul-jelliss.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Malkanthi Karunananda, Ph.D.",malkanthi karunananda,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/malkanthi-karunananda.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Ajith Karunarathne, Ph.D.",ajith karunarathne,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/ajith-karunarathne.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Istvan Z. Kiss, Ph.D.",istvan z kiss,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/istvan-kiss.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Michael Lewis, Ph.D.",michael lewis,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/michael-lewis.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Piotr Mak, Ph.D.",piotr mak,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/mak-piotr.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"R. Scott Martin, Ph.D.",r scott martin,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/r-scott-martin.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Ryan McCulla, Ph.D.",ryan mcculla,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/ryan-mcculla.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Marvin Meyers, Ph.D.",marvin meyers,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/marvin-meyers.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Jennifer Monahan, Ph.D.",jennifer monahan,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/jennifer-monahan.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Jamie Neely, Ph.D.",jamie neely,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/neely-jamie.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Damon Osbourn, Ph.D.",damon osbourn,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/damon-osbourn.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Robert Perkins, Ph.D.",robert perkins,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/robert-perkins.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Michelle Pillers, Ph.D.",michelle pillers,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/michelle-pillers.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Premila Russell, Ph.D.",premila russell,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/premila-russell.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,Natalie Schleper,natalie schleper,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/natalie-schleper.php,False,False,"Natalie Schleper, M.S.",
School of Science and Engineering,Chemistry,Daria Sokic-Lazic,daria sokic-lazic,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/daria-sokic-lazic.php,False,False,"Daria Sokic-Lazic, MS(R)",
School of Science and Engineering,Chemistry,"John Throgmorton, Ph.D.",john throgmorton,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/john-throgmorton.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"John Walker, Ph.D.",john walker,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/john-walker.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,Ash Winkler,ash winkler,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/ash-winkler.php,False,False,"Ash Winkler, M.S.",
School of Science and Engineering,Chemistry,"Brian Woods, Ph.D.",brian woods,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/woods-brian.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Brent M. Znosko, Ph.D.",brent m znosko,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/brent-znosko.php,False,False,,Ph.D.
School of Science and Engineering,Chemistry,"Charles C. Kirkpatrick, Ph.D.",charles c kirkpatrick,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/charles-kirkpatrick.php,False,True,,Ph.D.
School of Science and Engineering,Chemistry,"Bruce A. Kowert, Ph.D.",bruce a kowert,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/bruce-kowert.php,False,True,,Ph.D.
School of Science and Engineering,Chemistry,"Alexa B. Serfis, Ph.D.",alexa b serfis,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/alexa-serfis.php,False,True,,Ph.D.
School of Science and Engineering,Civil Engineering,"Jalil Kianfar, Ph.D.",jalil kianfar,https://www.slu.edu/science-and-engineering/academics/civil-engineering/faculty/kianfar-jalil.php,False,False,,Ph.D.
School of Science and Engineering,Civil Engineering,"Tugce Baser, Ph.D.",tugce baser,https://www.slu.edu/science-and-engineering/academics/civil-engineering/faculty/baser-tugce.php,False,False,,Ph.D.
School of Science and Engineering,Civil Engineering,"Amanda Cox, Ph.D.",amanda cox,https://www.slu.edu/science-and-engineering/academics/civil-engineering/faculty/cox-amanda.php,False,False,,Ph.D.
School of Science and Engineering,Civil Engineering,"Riyadh Hindi, Ph.D.",riyadh hindi,https://www.slu.edu/science-and-engineering/academics/civil-engineering/faculty/hindi-riyadh.php,False,False,,Ph.D.
School of Science and Engineering,Civil Engineering,"Ronaldo Luna, Ph.D.",ronaldo luna,https://www.slu.edu/science-and-engineering/academics/civil-engineering/faculty/luna-ronaldo.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Min Hyung Choi, Ph.D.",min hyung choi,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/choi-min.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Jason Fritts, Ph.D.",jason fritts,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/jason-fritts.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Flavio Esposito, Ph.D.",flavio esposito,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/flavio-esposito.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"James McCollum, Ph.D.",james mccollum,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/mccollum-james.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Ankit Agrawal, Ph.D.",ankit agrawal,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/ankit-agrawal.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Tae-Hyuk (Ted) Ahn, Ph.D.",tae-hyuk ahn,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/ted-ahn.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Hadi Akbarpour, Ph.D.",hadi akbarpour,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/hadi-akbarpour.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Qinglei Cao, Ph.D.",qinglei cao,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/qinglei-cao.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Nan Cen, Ph.D.",nan cen,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/nan-cen.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Michael Goldwasser, Ph.D.",michael goldwasser,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/michael-goldwasser.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Jie Hou, Ph.D.",jie hou,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/jie-hou.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"David Letscher, Ph.D.",david letscher,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/david-letscher.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,Michael Liljegren,michael liljegren,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/michael-liljegren.php,False,False,Michael Liljegren,
School of Science and Engineering,Computer Science,"Abby Stylianou, Ph.D.",abby stylianou,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/abby-stylianou.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Reza Tourani, Ph.D.",reza tourani,https://www.slu.edu/science-and-engineering/academics/computer-science/faculty-and-staff/reza-tourani.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Orhun Aydin, Ph.D.",orhun aydin,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/aydin-orhun.php,False,False,,Ph.D.
School of Science and Engineering,Computer Science,"Vasit Sagan, Ph.D.",vasit sagan,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/sagan-vasit.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Kyle Mitchell, Ph.D.",kyle mitchell,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/mitchell-kyle.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Greg Comer, Ph.D.",greg comer,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/comer-greg.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"William Ebel, Ph.D.",william ebel,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/ebel-william.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Ramy El-Ganainy, Ph.D.",ramy el-ganainy,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/el-ganainy-ramy.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Roobik Gharabagi, Ph.D.",roobik gharabagi,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/gharabagi-roobik.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"John James, Ph.D.",john james,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/james-john.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Irma Kuljanishvili, Ph.D.",ir kuljanishvili,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/kuljanishvili-irma.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Amina Mohammadalipour, Ph.D.",amina mohammadalipour,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/amina-mohammadalipour.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Martin Nikolo, Ph.D.",martin nikolo,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/nikolo-martin.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Jean Potvin, Ph.D.",jean potvin,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/potvin-jean.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Ian Redmount, Ph.D.",ian redmount,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/redmount-ian.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Gregory Triplett, Ph.D.",gregory triplett,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/gregory-triplett.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"David S. Wisbey, Ph.D.",david s wisbey,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/wisbey-david.php,False,False,,Ph.D.
School of Science and Engineering,Electrical and Computer Engineering,"Vijai Dixit, Ph.D.",vijai dixit,https://www.slu.edu/science-and-engineering/academics/electrical-and-computer-engineering/faculty/dixit-vijai.php,False,True,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Orhun Aydin, Ph.D.",orhun aydin,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/aydin-orhun.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Sarah Coffin, Ph.D.",sarah coffin,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/coffin-sarah.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","John Encarnacion, Ph.D.",john encarnacion,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/encarnacion-john.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Jack Fishman, Ph.D.",jack fishman,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/fishman-jack.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Benjamin de Foy, Ph.D.",benjamin de foy,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/defoy-benjamin.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Charles Graves, Ph.D.",charles graves,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/graves-charles.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Daniel Hanes, Ph.D.",daniel hanes,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/hanes-dan.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Liz Hasenmueller, Ph.D.",liz hasenmueller,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/hasenmueller-elizabeth.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences",Robert Lewis,robert lewis,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/lewis-bob.php,False,False,"Robert M. Lewis, CEcD, FAICP",
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Zaitao Pan, Ph.D.",zaitao pan,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/pan-zaitao.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Robert Pasken, Ph.D.",robert pasken,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/pasken-robert.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Vasit Sagan, Ph.D.",vasit sagan,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/sagan-vasit.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Bo Wang, Ph.D.",bo wang,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/wang-bo.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Linda Warren, Ph.D.",linda warren,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/warren-linda.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Jian Yao, Ph.D.",jian yao,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/yao-jian.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Lupei Zhu, Ph.D.",lupei zhu,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/zhu-lupei.php,False,False,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","David J. Crossley, Ph.D.",david j crossley,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/crossley-david.php,False,True,,Ph.D.
School of Science and Engineering,"Earth, Environmental and Geospatial Sciences","Robert Herrmann, Ph.D.",robert herrmann,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/herrmann-robert.php,False,True,,Ph.D.
College of Arts and Sciences,Biology,"Laurie Shornick, Ph.D.",laurie shornick,https://www.slu.edu/arts-and-sciences/biology/faculty/shornick-laurie.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Lindzy Dodson, Ph.D.",lindzy dodson,https://www.slu.edu/arts-and-sciences/biology/faculty/dodson-lindzy.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Ashley Milam, Ph.D.",ashley milam,https://www.slu.edu/arts-and-sciences/biology/faculty/milam-ashley.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Julie Thole, Ph.D.",julie thole,https://www.slu.edu/arts-and-sciences/biology/faculty/thole-julie.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Susan Spencer, Ph.D.",susan spencer,https://www.slu.edu/arts-and-sciences/biology/faculty/spencer-susan.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,Betsy Angeli,betsy angeli,https://www.slu.edu/arts-and-sciences/biology/faculty/angeli-betsy.php,False,False,"Betsy Angeli, Ph.D.",Ph.D.
College of Arts and Sciences,Biology,"Alaina Baker-Nigh, Ph.D.",alaina baker-nigh,https://www.slu.edu/arts-and-sciences/biology/faculty/baker-nigh-alaina.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Benjamin England, Ed.D.",benjamin england ed d,https://www.slu.edu/arts-and-sciences/biology/faculty/england-ben.php,False,False,,Ed.D.
College of Arts and Sciences,Biology,"Eva Gonzales, Ph.D.",eva gonzales,https://www.slu.edu/arts-and-sciences/biology/faculty/gonzales-eva.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Laurie Russell, Ph.D.",laurie russell,https://www.slu.edu/arts-and-sciences/biology/faculty/russell-laurie.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Mahboubeh Tavakoli-Nezhad, Ph.D.",mahboubeh tavakoli-nezhad,https://www.slu.edu/arts-and-sciences/biology/faculty/mahboubeh-tavakoli-nezhad.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Alice Tipton, Ph.D.",alice tipton,https://www.slu.edu/arts-and-sciences/biology/faculty/alice-tipton.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Stephen Blake, Ph.D.",stephen blake,https://www.slu.edu/arts-and-sciences/biology/faculty/blake-stephen.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Elena Bray Speth, Ph.D.",elena bray speth,https://www.slu.edu/arts-and-sciences/biology/faculty/brayspeth-elena.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Brian Downes, Ph.D.",brian downes,https://www.slu.edu/arts-and-sciences/biology/faculty/downes-brian.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Jonathan Fisher, Ph.D.",jonathan fisher,https://www.slu.edu/arts-and-sciences/biology/faculty/fisher-jon.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Kasey Fowler-Finn, Ph.D.",kasey fowler-finn,https://www.slu.edu/arts-and-sciences/biology/faculty/fowler-finn-kasey.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Laibin Huang, Ph.D.",laibin huang,https://www.slu.edu/arts-and-sciences/biology/faculty/laibin-huang.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Blythe Janowiak, Ph.D.",blythe janowiak,https://www.slu.edu/arts-and-sciences/biology/faculty/janowiak-blythe.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Jason Knouft, Ph.D.",jason knouft,https://www.slu.edu/arts-and-sciences/biology/faculty/knouft-jason.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Laurence Lemaire, Ph.D.",laurence lemaire,https://www.slu.edu/arts-and-sciences/biology/faculty/lemaire-laurence.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Zhenguo Lin, Ph.D.",zhenguo lin,https://www.slu.edu/arts-and-sciences/biology/faculty/lin-zhenguo.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Haijun Liu, Ph.D.",haijun liu,https://www.slu.edu/arts-and-sciences/biology/faculty/liu-haijun.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Allison Miller, Ph.D.",allison miller,https://www.slu.edu/arts-and-sciences/biology/faculty/miller-allison.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Sofia Origanti, Ph.D.",sofia origanti,https://www.slu.edu/arts-and-sciences/biology/faculty/sofia-origanti.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Cristy Portales-Reyes, Ph.D.",cristy portales-reyes,https://www.slu.edu/arts-and-sciences/biology/faculty/christy-reyes.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Matthew Rubin, Ph.D.",matthew rubin,https://www.slu.edu/arts-and-sciences/biology/faculty/rubin-matthew.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Mohini Sengupta, Ph.D.",mohini sengupta,https://www.slu.edu/arts-and-sciences/biology/faculty/sengupta-mohini.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Yuqi Wang, Ph.D.",yuqi wang,https://www.slu.edu/arts-and-sciences/biology/faculty/wang-yuqi.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Daniel Warren, Ph.D.",daniel warren,https://www.slu.edu/arts-and-sciences/biology/faculty/warren-daniel.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Robert Wood, Ph.D.",robert wood,https://www.slu.edu/arts-and-sciences/biology/faculty/wood-robert.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Wenyan Xiao, Ph.D.",wenyan xiao,https://www.slu.edu/arts-and-sciences/biology/faculty/xiao-wenyan.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Dapeng Zhang, Ph.D.",dapeng zhang,https://www.slu.edu/arts-and-sciences/biology/faculty/zhang-dapeng.php,False,False,,Ph.D.
College of Arts and Sciences,Biology,"Judith Ogilvie, Ph.D.",judith ogilvie,https://www.slu.edu/arts-and-sciences/biology/faculty/ogilvie-judith.php,False,True,,Ph.D.
College of Arts and Sciences,Biology,"Thomas Valone, Ph.D.",thomas valone,https://www.slu.edu/arts-and-sciences/biology/faculty/valone-thomas.php,False,True,,Ph.D.
College of Arts and Sciences,English,"Vincent Casaregola, Ph.D.",vincent casaregola,https://www.slu.edu/arts-and-sciences/english/faculty/vince-casaregola.php,False,False,,Ph.D.
